Wall time,Step,Value
1421896540.9047081,734,126679.2734375
1421896584.743265,735,126516.9921875
1421896628.5428128,736,126523.0703125
1421896672.4614248,737,126292.859375
1421896716.720115,738,126128.03125
1421896760.463548,739,125987.2578125
1421896804.130518,740,125892.6171875
1421896848.0451589,741,125618.8203125
1421896892.073007,742,125623.828125
1421896936.084492,743,125401.40625
1421896980.001556,744,125171.7265625
1421897023.407357,745,125217.234375
1421897067.2496371,746,124884.375
1421897111.213471,747,124843.3984375
1421897154.6422248,748,124670.8515625
1421897198.435485,749,124556.234375
1421897242.1692958,750,124353.015625
1421897285.72308,751,124340.671875
1421897329.362738,752,124064.0859375
1421897373.1832058,753,124033.7890625
1421897416.738106,754,123860.671875
1421897460.541301,755,123757.0078125
1421897504.2033842,756,123590.515625
1421897548.100857,757,123603.2734375
1421897592.311381,758,123214.609375
1421897636.327997,759,123518.796875
1421897680.251607,760,122875.34375
1421897723.882314,761,123466.5625
1421897767.669987,762,122678.25
1421897811.0036879,763,123519.9609375
1421897854.621707,764,122974.609375
1421897898.0834591,765,123403.1484375
1421897941.8703449,766,123684.6953125
1421897985.406559,767,123128.515625
1421898029.206398,768,123668.2734375
1421898073.180663,769,123566.7265625
1421898117.402866,770,123280.6640625
1421898161.371596,771,123555.8359375
1421898205.0667992,772,123293.703125
1421898248.818249,773,123176.3515625
1421898292.8108869,774,123181.921875
1421898336.555773,775,122923.265625
1421898380.473781,776,122879.953125
1421898424.504531,777,122701.953125
1421898468.1146922,778,122533.5546875
1421898511.888654,779,122494.3828125
1421898556.238573,780,122253.0625
1421898600.095928,781,122112.6484375
1421898643.948367,782,122028.953125
1421898687.867852,783,121879.0546875
1421898731.521135,784,121777.7109375
1421898775.332733,785,121684.75
1421898818.8408818,786,121622.8046875
1421898862.8126469,787,121438.5
1421898906.8022358,788,121378.9921875
1421898950.7018309,789,121369.96875
1421898994.2650921,790,121200.7578125
1421899037.811072,791,121111.21875
1421899081.497708,792,121144.8984375
1421899125.4296582,793,120987.625
1421899169.2233112,794,120930.25
1421899213.040121,795,120900.953125
1421899256.8849301,796,120775.6015625
1421899300.500321,797,120642.453125
1421899344.057596,798,120658.046875
1421899387.894664,799,120552.90625
1421899431.586825,800,120352.9296875
1421899476.028173,801,120373.421875
1421899520.048335,802,120213.15625
1421899563.7103412,803,120135.0078125
1421899607.59568,804,120025.7109375
1421899651.646194,805,119991.3125
1421899695.633814,806,119755.1015625
1421899739.593436,807,119861.3671875
1421899783.2950778,808,119505.375
1421899827.004719,809,119825.9921875
1421899870.848835,810,119138.8515625
1421899914.9536278,811,119989.9296875
1421899959.3431108,812,118847.3359375
1421900003.394283,813,120309.3046875
1421900047.05381,814,119519.1875
1421900091.0086179,815,120003.1015625
1421900135.072523,816,120797.5625
1421900178.570752,817,119864.6015625
1421900222.316214,818,120650.84375
1421900265.983104,819,121044.875
1421900309.890742,820,120260.5
1421900353.834686,821,120799.125
1421900397.666913,822,121145.921875
1421900441.4204311,823,120247.1953125
1421900485.529131,824,120800.4296875
1421900529.3135302,825,121010.3125
1421900572.997818,826,120228.1640625
1421900616.933837,827,120596.25
1421900661.042104,828,120892.75
1421900704.938508,829,120135.765625
1421900748.7204108,830,120171.765625
1421900792.410787,831,120523.4140625
1421900836.136118,832,120017.0390625
1421900879.902532,833,119810.59375
1421900923.9150422,834,120114.46875
1421900967.820812,835,119887.7421875
1421901011.521844,836,119503.8359375
1421901055.197394,837,119633.046875
1421901098.8132539,838,119646.4140625
1421901142.949332,839,119264.15625
1421901187.1162891,840,119261.7578125
1421901231.234232,841,119373.34375
1421901275.413271,842,119084.2265625
1421901319.0603049,843,118977.3203125
1421901362.8687801,844,119043.140625
1421901406.345351,845,118898.4140625
1421901450.1456919,846,118728.46875
1421901493.923661,847,118737.9140625
1421901537.794548,848,118778.7578125
1421901581.612139,849,118447.3125
1421901625.501305,850,118527.640625
1421901669.2568681,851,118468.3828125
